city,lat,lng
Mount Vernon,48.4202,-122.3116
Ferndale,48.8525,-122.5892
Hansville,47.8978,-122.5579
Wickersham,48.6551,-122.2129
White Salmon,45.7282,-121.4853
Oysterville,46.549,-124.0282
Aberdeen,46.9757,-123.8095
Melbourne,46.9454,-123.626
Plymouth,45.9346,-119.3503
Winlock,46.4906,-122.9342
Satsop,47.0223,-123.4737
Merritt,47.781,-120.8432
Shoreline,47.7564,-122.3426
Peshastin,47.5707,-120.604
Marble,48.8491,-117.9017
South Snohomish,47.899,-122.109
Richmond Highlands,47.7612,-122.3462
Goldendale,45.8192,-120.8233
Nisqually,47.0565,-122.7012
Tillicum,47.1234,-122.5571
Anatone,46.1349,-117.1324
Tulalip,48.0684,-122.2918
Orient,48.8637,-118.2059
Dieringer,47.2407,-122.2251
Frederickson,47.0914,-122.3594
Keller,48.0852,-118.7165
Marblemount,48.5378,-121.4346
Turner,46.4124,-117.8547
Silvana,48.2018,-122.246
Everett,47.9524,-122.167
Burien,47.4762,-122.3393
Riner,37.0676,-80.4405
Powhatan,37.5427,-77.9267
Natural Bridge,37.6301,-79.5431
Chamberlayne Heights,37.6274,-77.4322
Manassas Park,38.7719,-77.445
McClure,37.1026,-82.3763
Brownsburg,37.9285,-79.3192
Burgess,37.8832,-76.3477
Lake Barcroft,38.8514,-77.1579
Clover,36.839,-78.7284
Columbia,37.7538,-78.1632
Verona,38.1939,-79.0087
Fairfax,38.8531,-77.2997
Falmouth,38.3319,-77.4655
Scottsburg,36.7588,-78.7914
Ashburn,39.03,-77.4711
Big Stone Gap,36.8627,-82.7768
Gwynn,37.4984,-76.2883
Jewell Valley,37.2473,-81.8015
Waynesboro,38.0674,-78.9013
University Heights,38.041,-78.5222
Batesville,37.9957,-78.7222
Whitetop,36.6015,-81.6257
Nellysford,37.913,-78.8828
Montrose,37.52,-77.3772
Lexington,37.7825,-79.444
Clinchco,37.1588,-82.3562
Dante,36.9792,-82.296
Ivor,36.9052,-76.8978
Montross,38.094,-76.823
Wintergreen,37.9161,-78.9382
Vesta,36.7168,-80.3578
Henry,36.8293,-79.9917
Jonesville,36.687,-83.1153
Evington,37.2338,-79.2895
Duffield,36.7197,-82.7962
McKenney,36.9853,-77.7219
Fancy Gap,36.677,-80.6997
Goshen,37.9901,-79.5067
Onley,37.6916,-75.718
Exmore,37.5295,-75.8283
Schuyler,37.7939,-78.7002
Kenbridge,36.9608,-78.1284
Penhook,36.9905,-79.6318
Mollusk,37.7301,-76.538
Toga,37.494,-78.6333
Laurel Park,36.6871,-79.7872
Bayside,37.7548,-75.7129
Lignum,38.416,-77.8267
Winchester,39.1735,-78.1746
Lebanon,36.8993,-82.0776
Tysons,38.9214,-77.2273
Mappsburg,37.5759,-75.7592
Orange,38.2486,-78.1127
Midlothian,37.506,-77.6492
Calverton,38.6355,-77.6661
Fulks Run,38.6601,-78.9061
Amelia Court House,37.3366,-77.9882
Boydton,36.666,-78.3908
Konnarock,36.666,-81.6382
Kilmarnock,37.7118,-76.3834
Crockett,36.8862,-81.192
Buckingham,37.5501,-78.5556
Hamilton,39.1349,-77.6642
Broadlands,39.0168,-77.5167
Mineral,38.0068,-77.9061
Apple Grove,37.8929,-77.8969
Susan,37.366,-76.3136
Free Union,38.1539,-78.5595
Keokee,36.8622,-82.9161
Cleveland,36.9434,-82.1527
Fairfax Station,38.7942,-77.3358
Bensley,37.447,-77.442
Lebanon Church,39.0551,-78.3681
Brumley Gap,36.8021,-82.0268
Patrick Springs,36.6344,-80.1985
Wachapreague,37.6063,-75.6898
Spencer,36.6199,-80.0073
Gressitt,37.4874,-76.7077
Commonwealth,38.0749,-78.4872
Oak Level,36.7944,-79.9392
Adwolf,36.7929,-81.5927
Cana,36.5816,-80.6688
Haynesville,37.9501,-76.6625
Jarratt,36.816,-77.4689
Strasburg,38.9961,-78.3549
Charles City,37.344,-77.0687
Rose Hill Farms,38.7776,-77.113
Radford,37.1229,-80.5587
Savageville,37.6826,-75.7591
Emory,36.78,-81.828
Cartersville,37.6674,-78.0883
Apple Mountain Lake,38.9231,-78.1033
Richmond,37.5295,-77.4756
Barracks,38.0576,-78.5133
Alberta,36.8553,-77.8937
Luray,38.6653,-78.4548
Middleburg,38.9715,-77.7428
Centreville,38.8391,-77.4389
Sherando,37.9889,-78.9442
Kire,37.4401,-80.519
Drakes Branch,36.9933,-78.6009
Wicomico Church,37.8151,-76.3777
Short Pump,37.6549,-77.6201
Fairview Beach,38.3283,-77.2424
Lunenburg,36.9584,-78.2682
Mustoe,38.3237,-79.6403
Chilhowie,36.8009,-81.6832
Newington,38.7358,-77.1993
Greenbush,37.7397,-75.6797
Glen Lyn,37.3727,-80.858
Ridgeway,36.5781,-79.8583
Gargatha,37.7905,-75.582
Massanutten,38.4115,-78.7269
Rustburg,37.2712,-79.0961
Providence Forge,37.4418,-77.0436
Boykins,36.5778,-77.1989
Lee Mont,37.7799,-75.6802
Monterey,38.4116,-79.5809
Dungannon,36.8285,-82.4681
Wilderness,38.3257,-77.7258
Allisonia,36.9342,-80.7255
Rose Hill,36.667,-83.3753
Bowling Green,38.0535,-77.3473
Mappsville,37.8433,-75.5689
Mountain Road,36.7585,-78.989
Virginia Beach,36.7335,-76.0435
Toms Brook,38.9465,-78.44
Boston,37.6039,-75.8437
Elliston,37.2164,-80.2245
Gordonsville,38.1361,-78.1878
Montvale,37.3866,-79.7253
Mount Hermon,36.6716,-79.4196
Occoquan,38.6825,-77.2606
Craigsville,38.0838,-79.3853
Herndon,38.97,-77.3867
Troutville,37.4168,-79.8779
Greenbackville,38.0105,-75.3869
Zuni,36.866,-76.8308
Manakin,37.6015,-77.7022
McDowell,38.3357,-79.4906
Glasgow,37.6347,-79.4515
Hayfield,38.7536,-77.1321
Timberville,38.6339,-78.773
Jetersville,37.2943,-78.0942
Countryside,39.0518,-77.4124
Mount Crawford,38.36,-78.9413
Woolwine,36.7899,-80.2773
Eagle Rock,37.6407,-79.8012
Crystal Hill,36.8557,-78.9089
Stonega,36.9532,-82.7913
Edgerton,36.779,-77.7775
Arrington,37.6744,-78.8929
Carrollton,36.9394,-76.5265
Gore,39.264,-78.3319
Acorn,38.0193,-76.6491
Bastian,37.1521,-81.1501
Stafford,38.4221,-77.4083
Hanover,37.7668,-77.3706
Woodlake,37.4216,-77.6783
Fort Mitchell,36.9182,-78.4861
Augusta Springs,38.1079,-79.3352
Chesapeake,36.6778,-76.3024
Metompkin,37.7671,-75.6054
Maurertown,38.9325,-78.4615
Tappahannock,37.9187,-76.8667
Yale,36.8457,-77.2875
New Baltimore,38.7495,-77.7151
Syria,38.4879,-78.3261
Idylwood,38.8896,-77.2056
Urbanna,37.6395,-76.5747
Haysi,37.2151,-82.2931
Virgilina,36.5463,-78.7755
Mouth of Wilson,36.5896,-81.3365
Round Hill,39.1319,-77.7681
Williamsville,38.1948,-79.5709
Whitesville,37.7816,-75.6636
Catlett,38.654,-77.637
Ebony,36.5759,-77.9839
Coeburn,36.9445,-82.4695
Bassett,36.7615,-79.9866
Purcellville,39.1378,-77.711
Arlington,38.8786,-77.1011
Blackstone,37.0821,-78.0029
New River,37.1409,-80.5929
Twin Lakes,38.2504,-78.4417
Stanleytown,36.7512,-79.9521
Appalachia,36.9098,-82.7882
Heathsville,37.92,-76.4785
Covington,37.7786,-79.9868
Amonate,37.1909,-81.6387
Charlottesville,38.0375,-78.4855
Rural Retreat,36.901,-81.2765
Vansant,37.2358,-82.096
Smithfield,36.9754,-76.6162
Lake Monticello,37.921,-78.3295
Villa Heights,36.6981,-79.8994
West Springfield,38.7771,-77.2268
Waverly,37.034,-77.0956
Abbott,37.4293,-80.1395
Burkeville,37.1879,-78.2012
Wallace,36.6529,-82.1279
Bull Run Mountain Estates,38.9106,-77.6638
Falling Spring,37.8865,-79.9795
Chase Crossing,37.7603,-75.6657
Tazewell,37.1268,-81.5134
Benns Church,36.9369,-76.5842
Cullen,37.1176,-78.6492
Esmont,37.8284,-78.5959
Lovettsville,39.2735,-77.6399
Seven Mile Ford,36.8128,-81.6294
Brooke,38.3876,-77.3797
Achilles,37.2801,-76.4402
Lewisetta,37.9979,-76.4627
Boones Mill,37.1156,-79.9514
Atkins,36.8674,-81.3992
Norfolk,36.8945,-76.259
Belle Haven,37.5557,-75.8258
Ladysmith,38.0176,-77.5153
Whaleyville,36.5882,-76.6847
Middletown,39.0288,-78.278
Blue Ridge Shores,38.109,-78.0236
Montclair,38.6111,-77.34
Dumfries,38.567,-77.3233
Stuart,36.6404,-80.2686
Berryville,39.1505,-77.9824
Templeton,37.0811,-77.3563
Winterpock,37.346,-77.7194
Stevens Creek,36.7287,-80.999
Millboro,37.9751,-79.6028
Bracey,36.5762,-78.1107
Stanley,38.5769,-78.5028
Buchanan,37.5212,-79.6894
Gretna,36.9492,-79.3647
Elkton,38.4106,-78.6161
Moneta,37.1813,-79.6173
Glen Wilton,37.7529,-79.8189
Eggleston,37.2873,-80.6187
Yogaville,37.6654,-78.6946
Damascus,36.6326,-81.7891
Rushmere,37.0836,-76.6747
Petersburg,37.2043,-77.3913
Dumbarton,37.613,-77.5065
Fort Hunt,38.7361,-77.0589
Goldvein,38.449,-77.6553
Prices Fork,37.207,-80.4852
Rio,38.0762,-78.4611
Claremont,37.2273,-76.9665
Sussex,36.9173,-77.2718
Hurt,37.0954,-79.3029
Fort Chiswell,36.9444,-80.9577
Hallwood,37.8774,-75.5898
Pungoteague,37.6291,-75.8172
Hot Springs,38.0013,-79.8239
Manchester,37.4902,-77.5396
Sandy Level,36.5645,-79.7276
Chatham,36.8185,-79.3967
West Falls Church,38.8648,-77.1878
Weyers Cave,38.2844,-78.9125
Walkerton,37.7263,-77.0227
Pearisburg,37.3289,-80.7275
Enon,37.3275,-77.3196
Arvonia,37.6835,-78.3414
Isle of Wight,36.9076,-76.7077
Daleville,37.415,-79.9132
Matoaca,37.2313,-77.4679
Fair Oaks,38.8653,-77.3586
Temperanceville,37.899,-75.5527
Gratton,37.1351,-81.4212
Franconia,38.7682,-77.1587
Collinsville,36.7215,-79.9122
Windsor,36.8095,-76.7406
Cats Bridge,37.5491,-75.7797
Parksley,37.7863,-75.6539
Bland,37.1,-81.1161
Huntington,38.7916,-77.074
Brightwood,38.4132,-78.188
Sanford,37.9299,-75.662
Chincoteague,37.9591,-75.3496
Sperryville,38.6562,-78.2322
Waterford,39.1868,-77.61
Sugarland Run,39.0309,-77.3762
Tiptop,37.2109,-81.434
Deerfield,38.1955,-79.4104
Meadowbrook,37.4301,-77.474
Selma,37.8033,-79.8499
Churchville,38.2247,-79.1619
Springville,37.194,-81.3999
Shenandoah,38.4875,-78.6171
Saxe,36.9299,-78.6633
Parrott,37.2168,-80.6241
Altavista,37.1232,-79.2858
Potomac Mills,38.6547,-77.3012
Great Falls,39.011,-77.3013
Naruna,37.106,-79.0025
Clifton Forge,37.8232,-79.825
Skyland Estates,38.9329,-78.085
Lynch Station,37.1463,-79.3009
Claypool Hill,37.0633,-81.7506
Fries,36.7139,-80.975
La Crosse,36.7014,-78.0939
Glade Spring,36.7899,-81.7726
Falls Church,38.8847,-77.1751
Dunn Loring,38.8945,-77.2315
Pound,37.126,-82.6071
Rocky Mount,37.0045,-79.8854
Concord,37.3426,-78.9862
Grottoes,38.2692,-78.8252
Modest Town,37.8169,-75.561
Fairlawn,37.1476,-80.5567
Galax,36.666,-80.9176
Farmville,37.2968,-78.3993
University Center,39.0601,-77.4445
Lively,37.7776,-76.5136
Nethers,38.5704,-78.2778
Hampden Sydney,37.2415,-78.4693
Saxis,37.9261,-75.7224
Sutherland,37.196,-77.5597
Brodnax,36.7033,-78.0318
Stanardsville,38.2991,-78.4367
Purdy,36.8224,-77.588
Highland Springs,37.5516,-77.3285
Massanetta Springs,38.3899,-78.834
Martinsville,36.6827,-79.8636
Chantilly,38.8868,-77.4453
New Hope,38.1954,-78.9044
Dry Fork,36.7546,-79.3997
Toano,37.3799,-76.8041
Saluda,37.6053,-76.5938
Danville,36.5831,-79.4088
Jewell Ridge,37.1848,-81.7884
Shipman,37.7272,-78.8423
Quantico,38.5224,-77.2901
Rice,37.2752,-78.2914
Triangle,38.5483,-77.3195
Ingram,36.7443,-79.1584
Ivy,38.0611,-78.5987
Ettrick,37.2435,-77.4287
Harborton,37.6596,-75.8332
Dendron,37.0364,-76.924
Prince George,37.2209,-77.2683
Flint Hill,38.7666,-78.1028
Quinby,37.5533,-75.7368
Wise,36.977,-82.5809
Sedley,36.7753,-76.9862
Dale City,38.6473,-77.3459
Mechanicsville,37.6262,-77.3561
Lafayette,37.233,-80.2051
Nathalie,36.9381,-78.9421
Manassas,38.7479,-77.4839
Mount Sidney,38.2586,-78.9654
Lakeside,37.6133,-77.4768
Colonial Beach,38.2565,-76.9784
Central Point,37.989,-77.1322
Lowes Island,39.0471,-77.3524
Suffolk,36.6953,-76.6398
Burkes Garden,37.0982,-81.3409
Ivanhoe,36.8428,-80.9683
Chase City,36.7998,-78.461
Saint Charles,36.8052,-83.0575
Clinchport,36.6781,-82.7451
Blairs,36.6958,-79.3774
Merrifield,38.8731,-77.2426
Madison Heights,37.4487,-79.1057
Deep Creek,37.7631,-75.7551
Clarksville,36.6172,-78.5639
Moseley,37.4751,-77.7789
Hoadly,38.6804,-77.3592
Mitchelltown,38.0129,-79.8114
Lovingston,37.7605,-78.8689
Kent,36.9521,-81.0187
Independence,36.6254,-81.1511
Harrisonburg,38.4362,-78.8735
Melfa,37.6489,-75.7408
King George,38.2807,-77.1896
Newtown,38.4154,-78.5981
Clintwood,37.1507,-82.4568
White Stone,37.644,-76.3897
Pembroke,37.3219,-80.6365
Spring Garden,36.7804,-79.3047
Rocky Gap,37.2423,-81.1073
Dublin,37.0987,-80.6831
Wakefield,36.9686,-76.9875
Dryden,36.7764,-82.9433
Elk Hill,37.7176,-78.0875
Horntown,37.9655,-75.4559
Low Moor,37.7944,-79.8706
Gladstone,37.5468,-78.8495
Oak Grove,38.9845,-77.4174
Gloucester,37.4138,-76.5255
Dulles Town Center,39.0265,-77.4196
Bobtown,37.6493,-75.7998
Belspring,37.1938,-80.6097
Fredericksburg,38.2992,-77.4872
Bealeton,38.5822,-77.7781
Warrenton,38.7176,-77.7975
Savage Town,37.55,-75.7983
Marion,36.8389,-81.5135
Blue Ridge,37.3783,-79.8206
Ravensworth,38.8032,-77.2223
Broadway,38.6082,-78.8017
McCoy,37.2171,-80.5978
Bellwood,37.406,-77.4363
Shawsville,37.1707,-80.2527
Drewryville,36.7157,-77.3064
Wyndham,37.6924,-77.6123
Bridgewater,38.3863,-78.9675
Weber City,36.6236,-82.5631
Spring Creek,38.401,-79.0342
Pratts,38.3476,-78.27
Pastoria,37.7446,-75.6352
Union Level,36.7071,-78.2319
East Lexington,37.8009,-79.416
Wattsville,37.9304,-75.4953
Mount Airy,36.9429,-79.1922
Ferrum,36.9313,-80.0149
Culpeper,38.4705,-78.0001
Cloverdale,37.3566,-79.9055
Fincastle,37.4994,-79.8757
Triplet,36.6104,-77.7658
Vinton,37.2745,-79.8888
Owenton,37.8837,-77.1003
Meherrin,37.1032,-78.3667
DeWitt,37.0388,-77.6433
Pohick,38.7101,-77.1966
Henry Fork,36.9679,-79.871
Chester Gap,38.8534,-78.1325
Pamplin,37.2642,-78.682
Mount Solon,38.3448,-79.085
Gate City,36.6401,-82.5782
Bloxom,37.8292,-75.6214
McLean,38.9436,-77.1943
Brambleton,38.9803,-77.5323
Sweet Briar Station,37.5529,-79.0664
Blacksburg,37.23,-80.428
Milford,38.0232,-77.3733
Pender,38.8707,-77.3689
Passapatanzy,38.2942,-77.3266
Castlewood,36.8782,-82.2878
Portsmouth,36.8468,-76.354
Newport News,37.1051,-76.5185
Westlake Corner,37.1234,-79.6971
Shenandoah Retreat,39.1373,-77.8637
Sugar Grove,36.7689,-81.4075
Harriston,38.212,-78.8283
Cluster Springs,36.6128,-78.9221
Alberene,37.8865,-78.6164
Mavisdale,37.1984,-82.0079
Pauls Crossroads,37.8651,-76.9102
Irvington,37.6621,-76.4205
Madisonville,37.1882,-78.69
Nottoway Court House,37.1271,-78.0734
Guinea,38.1437,-77.4378
Timberlake,37.3166,-79.2482
Spotsylvania Courthouse,38.1982,-77.5885
Forest,37.3728,-79.2831
Nelsonia,37.8224,-75.5895
Weedonville,38.2985,-77.1586
Oak Hall,37.9307,-75.5469
Cape Charles,37.257,-76.0093
Brosville,36.6196,-79.602
Basye,38.8181,-78.7659
Paytes,38.2274,-77.8328
New Kent,37.5095,-76.9862
South Hill,36.7254,-78.1287
Gladys,37.1632,-79.0736
Volens,36.9351,-79.0122
Hiwassee,36.9682,-80.7044
Hewlett,37.9224,-77.5764
Dillwyn,37.5411,-78.4613
Haymarket,38.8121,-77.6363
Dranesville,38.9955,-77.3693
Brentsville,38.6882,-77.4961
Brookneal,37.0532,-78.9486
Bluefield,37.2351,-81.2751
Hollymead,38.1266,-78.4386
Wellington,38.7457,-77.0553
Boyce,39.0932,-78.0602
Plum Creek,37.1268,-80.5047
South Chesconessex,37.7432,-75.7785
Mount Jackson,38.7394,-78.6513
Honaker,37.0156,-81.9685
Newsoms,36.6262,-77.1248
Eastville,37.3512,-75.9406
Fork Union,37.7632,-78.2622
Marshall,38.8661,-77.8453
Buckner,37.9621,-77.7728
Annandale,38.8324,-77.196
Gasburg,36.5588,-77.8721
Nickelsville,36.7517,-82.416
Mechanicsburg,37.1482,-80.9412
Salem,37.2864,-80.0555
Linville,38.5204,-78.8375
Laurel,37.6375,-77.5062
Leesburg,39.1058,-77.5544
East Highland Park,37.577,-77.3865
Palmyra,37.8652,-78.2627
Walters,36.7724,-76.8494
Farnham,37.8854,-76.625
Cheriton,37.292,-75.968
Warfield,36.8976,-77.8194
Cumberland,37.4914,-78.2577
Rockdell,36.8907,-81.9537
Dooms,38.1028,-78.8494
Hillsville,36.7613,-80.7372
Pulaski,37.0528,-80.7624
Baskerville,36.6844,-78.2732
Stony Creek,36.948,-77.4
New Church,37.9826,-75.5292
Rileyville,38.7651,-78.3881
Greenbriar,38.8717,-77.397
Staunton,38.1593,-79.0611
Mendota,36.7109,-82.3015
New Market,38.6459,-78.6709
Edinburg,38.8235,-78.5634
Fairview,36.8292,-78.4653
Wylliesburg,36.8554,-78.5903
Dahlgren,38.3444,-77.0624
Stuarts Draft,38.0245,-79.0308
Stephens City,39.0902,-78.223
Wytheville,36.953,-81.0881
Middlebrook,38.0552,-79.2182
Oakton,38.8887,-77.3017
Covesville,37.8901,-78.7047
Lyndhurst,38.0221,-78.9516
Axton,36.6596,-79.712
Charlotte Court House,37.0563,-78.6377
Bristow,38.7229,-77.5361
Champlain,38.0135,-76.9927
Pantops,38.0308,-78.4444
Courtland,36.7123,-77.062
Baileys Crossroads,38.8477,-77.1305
Goode,37.3588,-79.3917
Bristol,36.6179,-82.1607
Ashland,37.7596,-77.4715
Monroe,37.5021,-79.1278
Lincolnia,38.8158,-77.1543
Reston,38.9497,-77.3461
Five Mile Fork,38.2901,-77.5533
Hampton,37.0551,-76.3629
Healing Springs,37.961,-79.8626
Nassawadox,37.4763,-75.8591
Halifax,36.7612,-78.9279
Woodbridge,38.6569,-77.2403
Alton,36.5732,-79.0028
Bergton,38.7657,-78.9489
Reedville,37.8421,-76.2758
Sandston,37.512,-77.3149
Starkey,37.2007,-79.9986
Central Garage,37.7458,-77.1315
Spring Grove,37.1657,-76.9733
New Canton,37.7051,-78.2994
King William,37.6882,-77.0212
Fort Blackmore,36.7745,-82.5868
Roanoke,37.2785,-79.958
Crewe,37.1812,-78.1307
Williamsburg,37.2693,-76.7076
Hybla Valley,38.7485,-77.0822
Yorkshire,38.7882,-77.4495
The Plains,38.8622,-77.7743
Buckhall,38.725,-77.4472
Unionville,38.2599,-77.9683
Glen Allen,37.666,-77.4838
Capron,36.7092,-77.2013
Fishersville,38.1004,-78.9686
Raven,37.0937,-81.8601
Sterling,39.0052,-77.405
Simpsons,37.0379,-80.2045
Centenary,37.7093,-78.5114
Narrows,37.3316,-80.8083
Ewing,36.6381,-83.4291
Woodburn,38.8503,-77.2322
Kinsale,38.0296,-76.5808
Victoria,36.9947,-78.2242
Callaghan,37.8112,-80.0871
Shenandoah Shores,38.9621,-78.1414
Warm Springs,38.0463,-79.7826
Front Royal,38.926,-78.1838
Opal,38.6201,-77.8049
Shawnee Land,39.1976,-78.3464
Big Island,37.5351,-79.3615
Trammel,37.0145,-82.2938
Sebrell,36.7838,-77.1275
Brandermill,37.434,-77.6522
Chesterfield,37.3771,-77.5058
Nelson,36.5624,-78.7047
Meadowview,36.7604,-81.8629
Brucetown,39.2545,-78.0667
Brokenburg,38.1457,-77.7189
Sudley,38.7878,-77.4961
Jeffersonton,38.6371,-77.915
Alexandria,38.8185,-77.0861
Elmo,36.6765,-79.1222
Belmont,39.065,-77.4965
Scottsville,37.8063,-78.4919
Red Ash,37.1134,-81.871
Deltaville,37.5525,-76.3331
Kings Park,38.8026,-77.2396
Natural Bridge Station,37.621,-79.5059
South Riding,38.912,-77.5132
Bull Run,38.7802,-77.5204
North Shore,37.0778,-79.6518
Pimmit Hills,38.9105,-77.1991
Phenix,37.0811,-78.7485
Gainesville,38.7931,-77.6347
Woodlawn,36.7385,-80.8166
Linton Hall,38.7551,-77.575
Rivanna,38.1249,-78.4608
Glenvar,37.276,-80.1256
Norton,36.9314,-82.6262
Fieldale,36.7009,-79.9424
Burke,38.7773,-77.2633
Vienna,38.8996,-77.2597
Draper,37.0012,-80.7373
Motley,37.0656,-79.3474
Spotsylvania,38.201,-77.5892
Laurel Hill,38.7026,-77.2422
Paint Bank,37.569,-80.262
Pocahontas,37.3072,-81.3439
Lynchburg,37.4003,-79.1908
Aquia Harbour,38.4597,-77.3806
Trout Dale,36.7022,-81.4413
Morrisville,38.5018,-77.7
Washington,38.7122,-78.1599
Makemie Park,37.9106,-75.5845
Chester,37.3531,-77.4342
Iron Gate,37.7985,-79.7903
Seven Corners,38.8657,-77.1445
Seaford,37.1982,-76.433
Pennington Gap,36.7594,-83.03
West Point,37.5519,-76.8017
Madison,38.3794,-78.2586
Groveton,38.7605,-77.098
Disputanta,37.1243,-77.2258
Goochland,37.6973,-77.8944
Oriskany,37.6165,-79.9837
Chula,37.3885,-77.9031
Captains Cove,38.0003,-75.4173
Lorton,38.6984,-77.2163
Laymantown,37.3629,-79.8524
Rich Creek,37.3832,-80.8204
Amherst,37.5816,-79.0508
Port Royal,38.1657,-77.1989
Pleasant Valley,38.9121,-77.4758
Crozet,38.0645,-78.6962
Emporia,36.6953,-77.5356
Midland,38.5984,-77.7213
Scotland,37.1812,-76.7966
Greenville,38.0036,-79.1522
Woodstock,38.875,-78.516
Fairfield,37.8793,-79.2895
Ruckersville,38.2314,-78.3756
Arcola,38.9447,-77.5306
Dundas,36.9149,-78.0217
Appomattox,37.3591,-78.8269
Richlands,37.0879,-81.808
Floris,38.9347,-77.4082
Massies Mill,37.7771,-79.0011
Dayton,38.4173,-78.9412
Shenandoah Farms,38.9792,-78.0469
Poquoson,37.1318,-76.3569
Floyd,36.9118,-80.3184
North Springfield,38.8024,-77.2028
Mantua,38.8526,-77.2571
Painter,37.5852,-75.7837
Chatmoss,36.6758,-79.7981
New Castle,37.5013,-80.1119
Bon Air,37.5187,-77.5713
Prospect,37.3029,-78.5592
Bedford,37.336,-79.5179
Carrsville,36.7088,-76.837
Union Hall,37.0205,-79.6833
Hurley,37.4204,-82.0198
Hartfield,37.5512,-76.4461
Abingdon,36.7089,-81.9713
Austinville,36.8512,-80.912
Tasley,37.7125,-75.6971
Max Meadows,36.9798,-80.9678
Franklin,36.6831,-76.9386
Belmont Estates,38.4465,-78.9228
Oakpark,38.3668,-78.16
Bellamy,37.3979,-76.5725
York Haven Anchorage,37.6654,-78.6946
Lawrenceville,36.7565,-77.8539
Hopewell,37.2914,-77.2985
Tuckahoe,37.5878,-77.5858
Keysville,37.039,-78.4804
Jefferson,38.8646,-77.1878
Grundy,37.2754,-82.0988
Broadford,36.9273,-81.6726
Gloucester Courthouse,37.4053,-76.526
Wilsons,37.1393,-77.8658
Bentonville,38.8318,-78.3164
Saltville,36.8751,-81.7642
Lancaster,37.7675,-76.4549
Cave Spring,37.2254,-80.0073
Louisa,38.0212,-77.9985
Vesuvius,37.9062,-79.1973
Surry,37.1371,-76.8333
Remington,38.5346,-77.8083
Center Cross,37.8046,-76.7788
Riverview,36.9326,-82.4845
Gloucester Point,37.2767,-76.5043
Ararat,36.599,-80.5106
Alleghany,37.7473,-80.2403
Jamestown,37.2082,-76.7741
Hillsboro,39.1995,-77.7247
Springfield,38.7809,-77.1839
Callands,36.8201,-79.5867
Jolivue,38.1149,-79.0668
Nokesville,38.694,-77.5757
Cherry Hill,38.5696,-77.2895
Horse Pasture,36.6313,-79.9514
Buena Vista,37.7319,-79.3569
Hollins,37.3434,-79.9534
Merrimac,37.1904,-80.4244
Crimora,38.1618,-78.8413
Tangier,37.8235,-75.9934
Atlantic,37.9023,-75.5058
Saint Paul,36.9069,-82.3164
Bacova,38.054,-79.8437
Chamberlayne,37.628,-77.4288
Mount Vernon,38.714,-77.1043
Snowville,37.026,-80.5739
Piney River,37.7051,-79.0231
Yorktown,37.2352,-76.5146
Lake Ridge,38.6843,-77.3059
Cedar Bluff,37.0876,-81.7632
Accomac,37.7196,-75.6674
Harman,37.2932,-82.2021
Caylor,36.6306,-83.4944
Mathews,37.4365,-76.3245
McMullin,36.8179,-81.5775
Loch Lomond,38.7811,-77.4817
Riverdale,36.6764,-78.8943
Cripple Creek,36.821,-81.0984
Branchville,36.5697,-77.2501
King and Queen Court House,37.6683,-76.8782
Riverton,38.9465,-78.1994
South Boston,36.7131,-78.9135
Ruther Glen,37.9287,-77.4558
Wolf Trap,38.9395,-77.2842
Clifton,38.7802,-77.3866
Independent Hill,38.6404,-77.409
Christiansburg,37.1411,-80.4028
Onancock,37.7102,-75.7433
Keller,37.6212,-75.7644
Colonial Heights,37.265,-77.3969
Shadwell,38.0129,-78.3956
Warsaw,37.9603,-76.761
Highland Acres,39.1164,-75.5216
Wyoming,39.1147,-75.5631
Newark,39.6776,-75.7573
Talleyville,39.809,-75.5488
Rising Sun,39.1004,-75.5155
Fenwick Island,38.4604,-75.0542
Roseville Park,39.6996,-75.713
Blades,38.6353,-75.6026
Milford,38.9091,-75.4224
Stanton,39.7157,-75.6408
Holly Oak,39.7884,-75.4788
Christiana,39.6651,-75.6599
Bridgeville,38.7248,-75.6027
Greenwood,38.8069,-75.5907
Saint Georges,39.5577,-75.6533
Edgemoor,39.7551,-75.507
Bethany Beach,38.5391,-75.066
Ogletown,39.6782,-75.6974
Middletown,39.4452,-75.7165
Cheswold,39.222,-75.5892
Newport,39.7136,-75.6052
Harrington,38.9243,-75.5707
Dewey Beach,38.6958,-75.0749
Brookside,39.6666,-75.7153
Marshallton,39.7257,-75.6541
Camden,39.0992,-75.557
Claymont,39.8032,-75.4606
Milton,38.7751,-75.3104
Dagsboro,38.5466,-75.2466
Westover Hills,39.7634,-75.5908
Slaughter Beach,38.9143,-75.3085
